file,corpus_dir,child,n_utt,n_speakers,n_participants_declared,has_investigator,n_caregiver_codes,duration_minutes,Situation,Activities,Location,Types,Transcriber,pct_xxx,pct_yyy,pct_www,pct_amp_event,pct_timecode,pct_plus_info,pct_CHI,pct_MOT,pct_FAT,pct_INV,pct_mor,pct_gra,pct_com,pct_sit,pct_act,pct_exp,pct_spa,pct_xpho,pct_err,pct_add,n_distinct_dep_tiers,subcorpus
020212,English-UK,Nicole,1525,3,3,1,1,30.0,Structured Play,"Duplo zoo , basket of food , doll , panda and car , hoops","Gedling , Nott , UK","long, toyplay, TD",,0.05901639344262295,0.0,0.005901639344262295,0.010491803278688525,0.0,0.0,0.35737704918032787,0.5665573770491803,0.0,0.0760655737704918,0.9547540983606557,0.9547540983606557,0.018360655737704918,0.0,0.010491803278688525,0.002622950819672131,0.0,0.0,0.0,0.0019672131147540984,7,UK_long_long
020227,English-UK,Nicole,1594,3,3,1,1,30.0,Structured Play,,"Gedling , Nott , UK","long, toyplay, TD",,0.08469259723964868,0.0,0.01631116687578419,0.006900878293601004,0.0,0.0,0.3726474278544542,0.5784190715181933,0.0,0.04893350062735257,0.9196988707653702,0.9196988707653702,0.0037641154328732747,0.0006273525721455458,0.00439146800501882,0.0018820577164366374,0.0,0.0,0.0,0.016938519447929738,8,UK_long_long
020303,English-UK,Nicole,1763,3,3,1,1,30.0,Structured Play,,"Gedling , Nott , UK","long, toyplay, TD",,0.09132161089052751,0.0,0.006239364719228588,0.011344299489506523,0.0,0.0,0.3221781055019853,0.6114577424844015,0.0,0.06636415201361316,0.9239931934203063,0.9239931934203063,0.007941009642654566,0.0,0.007941009642654566,0.0017016449234259785,0.0,0.0,0.0005672149744753262,0.006239364719228588,9,UK_long_long
020317,English-UK,Nicole,1830,3,3,1,1,30.0,Structured Play,,"Gedling , Nott , UK","long, toyplay, TD",,0.10273224043715846,0.0,0.01092896174863388,0.010382513661202186,0.0,0.0,0.36775956284153005,0.5743169398907104,0.0,0.05792349726775956,0.9087431693989071,0.9087431693989071,0.003825136612021858,0.0,0.001639344262295082,0.0,0.0,0.0,0.0,0.01092896174863388,7,UK_long_long
020400,English-UK,Nicole,1339,3,3,1,1,30.0,Structured Play,,"Gedling , Nott , UK","long, toyplay, TD",,0.12023898431665422,0.0,0.01717699775952203,0.008961911874533234,0.0,0.0,0.36071695294996264,0.5832710978342046,0.0,0.05601194921583271,0.8745332337565347,0.8745332337565347,0.009708737864077669,0.0007468259895444362,0.00597460791635549,0.0007468259895444362,0.0,0.0,0.0,0.01717699775952203,9,UK_long_long
010528,English-UK,Abigail,241,7,7,0,4,,M getting tea,Meal,Kitchen,"long, toyplay, TD",,0.21991701244813278,0.0,0.004149377593360996,0.02074688796680498,0.0,0.0,0.2697095435684647,0.4605809128630705,0.0,0.0,0.8298755186721992,0.8298755186721992,0.06224066390041494,0.016597510373443983,0.029045643153526972,0.03734439834024896,0.0,0.004149377593360996,0.0,0.008298755186721992,10,UK_short_obs
010827,English-UK,Abigail,239,7,7,0,5,,Noise of children,Meal,Kitchen,"long, toyplay, TD",,0.17154811715481172,0.0,0.0041841004184100415,0.008368200836820083,0.0,0.0,0.3472803347280335,0.4393305439330544,0.0,0.0,0.8702928870292888,0.8702928870292888,0.11297071129707113,0.04184100418410042,0.03347280334728033,0.03765690376569038,0.0,0.0,0.0,0.016736401673640166,9,UK_short_obs
020001,English-UK,Abigail,376,9,9,0,5,,M is talking to French Girl,Free play,Kitchen/Dining room/Terrace,"long, toyplay, TD",,0.15159574468085107,0.0026595744680851063,0.0,0.015957446808510637,0.0,0.0,0.32180851063829785,0.3484042553191489,0.05319148936170213,0.0,0.8803191489361702,0.8803191489361702,0.047872340425531915,0.013297872340425532,0.02127659574468085,0.018617021276595744,0.0,0.0,0.0,0.018617021276595744,9,UK_short_obs
020300,English-UK,Abigail,399,7,7,0,5,,A is playing at sink with the dishes and water,Free play,Kitchen,"long, toyplay, TD",,0.08521303258145363,0.015037593984962405,0.0,0.012531328320802004,0.0,0.0,0.43107769423558895,0.18295739348370926,0.022556390977443608,0.0,0.9223057644110275,0.9223057644110275,0.11027568922305764,0.007518796992481203,0.022556390977443608,0.007518796992481203,0.0,0.0,0.0,0.017543859649122806,10,UK_short_obs
020602,English-UK,Abigail,524,8,8,0,5,,Abigail drawing in bed+room. Others in adjacent sitting room. Nicole playing with modeling clay,Free play/Snack,Kitchen,"long, toyplay, TD",,0.1297709923664122,0.0,0.0019083969465648854,0.026717557251908396,0.0,0.0,0.27099236641221375,0.3568702290076336,0.009541984732824428,0.0,0.9045801526717557,0.9045801526717557,0.07633587786259542,0.0019083969465648854,0.026717557251908396,0.007633587786259542,0.0,0.0,0.0,0.02099236641221374,9,UK_short_obs
020903,English-UK,Abigail,390,6,6,0,4,,Mother is getting tea. Rebecca and Louise have just come in,Unknown,Kitchen,"long, toyplay, TD",,0.18974358974358974,0.0,0.0,0.007692307692307693,0.0,0.0,0.3871794871794872,0.23076923076923078,0.015384615384615385,0.0,0.8717948717948718,0.8717948717948718,0.02564102564102564,0.007692307692307693,0.035897435897435895,0.01282051282051282,0.0,0.0,0.0,0.010256410256410256,8,UK_short_obs
030002,English-UK,Abigail,310,8,8,0,3,,Others talking in background,Free play with another child,Terrace,"long, toyplay, TD",,0.21935483870967742,0.0,0.00967741935483871,0.0,0.0,0.0,0.24193548387096775,0.4774193548387097,0.0,0.0,0.8451612903225807,0.8451612903225807,0.02903225806451613,0.02903225806451613,0.025806451612903226,0.012903225806451613,0.0,0.0,0.0,0.016129032258064516,9,UK_short_obs
030300,English-UK,Abigail,506,7,7,0,3,,Playing with toy bowls,Game play,Sitting room,"long, toyplay, TD",,0.14031620553359683,0.0,0.0,0.019762845849802372,0.0,0.0,0.31620553359683795,0.3893280632411067,0.0,0.0,0.9110671936758893,0.9110671936758893,0.019762845849802372,0.007905138339920948,0.021739130434782608,0.001976284584980237,0.017786561264822136,0.001976284584980237,0.0,0.011857707509881422,10,UK_short_obs
030606,English-UK,Abigail,439,6,6,0,4,,Star Trek on TV fairly loud. harness off and on chair; Rebecca and Abigail standing on Nicole's shoulder,Watching TV,Sitting room,"long, toyplay, TD",,0.1845102505694761,0.0,0.0,0.0,0.0,0.0,0.3097949886104784,0.43507972665148065,0.015945330296127564,0.0,0.876993166287016,0.876993166287016,0.05239179954441914,0.004555808656036446,0.02050113895216401,0.004555808656036446,0.002277904328018223,0.0,0.0,0.04100227790432802,9,UK_short_obs
040800,English-UK,Abigail,527,4,4,0,3,,Abigail is outside on terrace which runs along back of the house.,Non play,Outside/Kitchen,"long, toyplay, TD",,0.16698292220113853,0.0,0.0,0.018975332068311195,0.0,0.0,0.40037950664136623,0.3605313092979127,0.0,0.0,0.8614800759013282,0.8614800759013282,0.07590132827324478,0.0056925996204933585,0.04174573055028463,0.017077798861480076,0.0,0.0,0.0,0.015180265654648957,8,UK_short_obs
010601,English-UK,Frances,480,7,7,0,4,,N watching TV,Free play with adult participation,Hall/Living room,"long, toyplay, TD",,0.2375,0.004166666666666667,0.0,0.020833333333333332,0.0,0.0,0.4791666666666667,0.14791666666666667,0.01875,0.0,0.7875,0.7875,0.07708333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.008333333333333333,5,UK_short_obs
010830,English-UK,Frances,224,4,4,0,1,,F is stuck under fence. I is trying to get her out mumbling to himself,Free play with another child,Garden,"long, toyplay, TD",,0.07589285714285714,0.04017857142857143,0.0,0.022321428571428572,0.0,0.0,0.38392857142857145,0.5,0.0,0.0,0.8705357142857143,0.8705357142857143,0.13839285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,UK_short_obs
020001,English-UK,Frances,338,8,8,0,4,,Ian talking,Meal tea,Kitchen,"long, toyplay, TD",,0.09467455621301775,0.08875739644970414,0.0,0.023668639053254437,0.0,0.0,0.3994082840236686,0.2455621301775148,0.05325443786982249,0.0,0.7958579881656804,0.7958579881656804,0.10946745562130178,0.0,0.0,0.0,0.0,0.0029585798816568047,0.0,0.023668639053254437,6,UK_short_obs
020302,English-UK,Frances,258,6,6,0,3,,Noise on tape,Free play alone,Sitting room,"long, toyplay, TD",,0.16666666666666666,0.04263565891472868,0.0,0.031007751937984496,0.0,0.0,0.43023255813953487,0.14728682170542637,0.023255813953488372,0.0,0.7945736434108527,0.7945736434108527,0.08139534883720931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,UK_short_obs
020603,English-UK,Frances,323,7,7,0,4,,M is taking microphone out,Other non+play,Sitting room,"long, toyplay, TD",,0.18885448916408668,0.009287925696594427,0.0,0.02786377708978328,0.0,0.0,0.4055727554179567,0.1238390092879257,0.021671826625386997,0.0,0.8637770897832817,0.8637770897832817,0.11145510835913312,0.0,0.0,0.0,0.0,0.0,0.0,0.01238390092879257,5,UK_short_obs
020830,English-UK,Frances,268,6,6,0,3,,They are looking at a drawing of monsters and men,Talk as the main activity,Sitting room,"long, toyplay, TD",,0.1417910447761194,0.0037313432835820895,0.0,0.029850746268656716,0.0,0.0,0.48507462686567165,0.2947761194029851,0.09328358208955224,0.0,0.8470149253731343,0.8470149253731343,0.0708955223880597,0.0,0.0,0.0,0.0,0.0,0.0,0.007462686567164179,5,UK_short_obs
021128,English-UK,Frances,359,4,4,0,2,,TV on in background,Meal tea/Watching TV,Sitting room,"long, toyplay, TD",,0.27019498607242337,0.013927576601671309,0.0,0.022284122562674095,0.0,0.0,0.7465181058495822,0.17548746518105848,0.027855153203342618,0.0,0.8189415041782729,0.8189415041782729,0.052924791086350974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,UK_short_obs
030300,English-UK,Frances,487,6,6,0,3,,F and I are playing football,Free play with another child,Kitchen/Sitting room,"long, toyplay, TD",,0.24229979466119098,0.002053388090349076,0.004106776180698152,0.006160164271047228,0.0,0.0,0.6611909650924025,0.1273100616016427,0.008213552361396304,0.0,0.8028747433264887,0.8028747433264887,0.049281314168377825,0.0,0.0,0.0,0.0,0.0,0.0,0.014373716632443531,5,UK_short_obs
030600,English-UK,Frances,331,5,5,0,3,,Adults discuss FA's illness,Unknown,Lounge,"long, toyplay, TD",,0.256797583081571,0.0,0.0,0.00906344410876133,0.0,0.0,0.7854984894259819,0.03323262839879154,0.11782477341389729,0.0,0.8036253776435045,0.8036253776435045,0.04833836858006042,0.0,0.0,0.0,0.0,0.0,0.0,0.006042296072507553,5,UK_short_obs
041008,English-UK,Frances,483,4,4,0,2,,TV on,Free play,Living room,"long, toyplay, TD",,0.3250517598343685,0.0,0.0,0.014492753623188406,0.0,0.0,0.6231884057971014,0.20082815734989648,0.014492753623188406,0.0,0.7701863354037267,0.7701863354037267,0.11180124223602485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,UK_short_obs
010600,English-UK,Geoffrey,418,4,4,0,3,,The children are eating their tea and there is music playing,Tea time,Lounge,"long, toyplay, TD",,0.2535885167464115,0.007177033492822967,0.0,0.03110047846889952,0.0,0.0,0.2631578947368421,0.6124401913875598,0.0,0.0,0.7464114832535885,0.7464114832535885,0.11483253588516747,0.0,0.0,0.0,0.0,0.004784688995215311,0.0,0.0,5,UK_short_obs
010906,English-UK,Geoffrey,482,7,7,0,4,,The bath water is running and M is getting G ready for his bath,Having tea,Kitchen,"long, toyplay, TD",,0.2157676348547718,0.02074688796680498,0.0,0.004149377593360996,0.0,0.0,0.34854771784232363,0.45850622406639,0.06639004149377593,0.0,0.7925311203319502,0.7925311203319502,0.12033195020746888,0.0,0.0,0.0,0.0,0.0,0.0,0.002074688796680498,5,UK_short_obs
020229,English-UK,Geoffrey,273,4,4,0,3,,The children are riding their trucks,Free play,Living Room,"long, toyplay, TD",,0.326007326007326,0.040293040293040296,0.0,0.03296703296703297,0.0,0.0,0.46886446886446886,0.2783882783882784,0.007326007326007326,0.0,0.684981684981685,0.684981684981685,0.16483516483516483,0.0,0.0,0.0,0.0,0.018315018315018316,0.0,0.0,5,UK_short_obs
020529,English-UK,Geoffrey,524,6,6,0,3,,M is taking to TV repair man,Eating Supper,Kitchen,"long, toyplay, TD",,0.22519083969465647,0.0,0.0,0.011450381679389313,0.0,0.0019083969465648854,0.42366412213740456,0.4026717557251908,0.06297709923664122,0.0,0.8587786259541985,0.8587786259541985,0.07633587786259542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,UK_short_obs
020904,English-UK,Geoffrey,605,5,5,0,2,,General hubbub,Talk,Kitchen,"long, toyplay, TD",,0.20330578512396694,0.009917355371900827,0.0,0.023140495867768594,0.0,0.0,0.23801652892561984,0.32066115702479336,0.0,0.0,0.8727272727272727,0.8727272727272727,0.07603305785123966,0.0,0.0,0.0,0.0,0.0,0.0,0.003305785123966942,5,UK_short_obs
030012,English-UK,Geoffrey,411,6,6,0,3,,R amd C talking quietly,Eating tea,Kitchen,"long, toyplay, TD",,0.22627737226277372,0.0,0.0,0.0170316301703163,0.0,0.0,0.25304136253041365,0.46715328467153283,0.0267639902676399,0.0,0.8832116788321168,0.8832116788321168,0.0851581508515815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,UK_short_obs
030309,English-UK,Geoffrey,493,5,5,0,3,,Some bricks fall down,Bathing,Bathroom,"long, toyplay, TD",,0.2150101419878296,0.0,0.0,0.018255578093306288,0.0,0.0,0.5496957403651116,0.0,0.0486815415821501,0.0,0.8762677484787018,0.8762677484787018,0.07099391480730223,0.0,0.0,0.0,0.0,0.0,0.0,0.002028397565922921,5,UK_short_obs
030611,English-UK,Geoffrey,382,5,5,0,3,,G goes in,Eating,Kitchen,"long, toyplay, TD",,0.2905759162303665,0.0,0.0,0.02356020942408377,0.0,0.0,0.4214659685863874,0.39528795811518325,0.034031413612565446,0.0,0.8350785340314136,0.8350785340314136,0.11518324607329843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,UK_short_obs
041122,English-UK,Geoffrey,981,5,5,0,2,,G rests in bed,Talk,Bedroom,"long, toyplay, TD",,0.09378185524974515,0.009174311926605505,0.0,0.009174311926605505,0.0,0.0,0.3007135575942915,0.6116207951070336,0.04892966360856269,0.0,0.9113149847094801,0.9113149847094801,0.07339449541284404,0.0,0.0,0.0,0.0,0.0,0.0,0.0050968399592252805,5,UK_short_obs
010526,English-UK,Jack,211,3,3,0,2,,TV is on,Mealtime Tea,Sitting room,"long, toyplay, TD",,0.14691943127962084,0.10426540284360189,0.0,0.04739336492890995,0.0,0.0,0.5781990521327014,0.32701421800947866,0.0947867298578199,0.0,0.7725118483412322,0.7725118483412322,0.15639810426540285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,UK_short_obs
010904,English-UK,Jack,283,4,4,0,3,,"J on bicycle , D watches television",Free play alone,Sitting room,"long, toyplay, TD",,0.31802120141342755,0.014134275618374558,0.0,0.014134275618374558,0.0,0.0,0.45229681978798586,0.23674911660777384,0.10954063604240283,0.0,0.8268551236749117,0.8268551236749117,0.09540636042402827,0.0,0.0,0.0,0.0,0.0,0.0,0.007067137809187279,5,UK_short_obs
020002,English-UK,Jack,326,5,5,0,2,,TV on,Free play alone,Lounge,"long, toyplay, TD",,0.10736196319018405,0.049079754601226995,0.003067484662576687,0.03680981595092025,0.0,0.0,0.6012269938650306,0.3128834355828221,0.02147239263803681,0.0,0.8558282208588958,0.8558282208588958,0.08895705521472393,0.0,0.0,0.0,0.0,0.015337423312883436,0.0,0.0,5,UK_short_obs
020225,English-UK,Jack,437,4,4,0,2,,J is watching TV,Watching TV/Free play with adult participation,Lounge,"long, toyplay, TD",,0.10983981693363844,0.0,0.0,0.02517162471395881,0.0,0.0,0.7048054919908466,0.10526315789473684,0.13272311212814644,0.0,0.9084668192219679,0.9084668192219679,0.07551487414187644,0.0,0.0,0.0,0.0,0.0,0.0,0.004576659038901602,5,UK_short_obs
020513,English-UK,Jack,602,4,4,0,2,,TV on,Meal Tea/Watching TV,Lounge,"long, toyplay, TD",,0.18272425249169436,0.0,0.0,0.026578073089700997,0.0,0.0,0.6445182724252492,0.31727574750830567,0.02823920265780731,0.0,0.8471760797342193,0.8471760797342193,0.03156146179401993,0.0,0.0,0.0,0.0,0.0,0.0,0.0033222591362126247,5,UK_short_obs
020924,English-UK,Jack,443,5,5,0,2,,TV on,Free play with adult participation,Lounge,"long, toyplay, TD",,0.15124153498871332,0.0,0.0,0.020316027088036117,0.0,0.0,0.54627539503386,0.30248306997742663,0.1038374717832957,0.0,0.8826185101580135,0.8826185101580135,0.12866817155756208,0.0,0.0,0.0,0.0,0.0,0.0,0.01805869074492099,5,UK_short_obs
021126,English-UK,Jack,540,4,4,0,2,,J is riding his bike ... over his mother's feet,Free play with adult participation,Living room,"long, toyplay, TD",,0.15,0.0,0.0,0.011111111111111112,0.0,0.0,0.6611111111111111,0.31666666666666665,0.020370370370370372,0.0,0.8962962962962963,0.8962962962962963,0.06111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,UK_short_obs
030308,English-UK,Jack,527,4,4,0,3,,J eating tea,Free play with adult participation,Living room,"long, toyplay, TD",,0.1859582542694497,0.0,0.0,0.024667931688804556,0.0,0.0,0.5882352941176471,0.286527514231499,0.10815939278937381,0.0,0.8975332068311196,0.8975332068311196,0.08349146110056926,0.0,0.0,0.0,0.0,0.0,0.0,0.013282732447817837,5,UK_short_obs
030523,English-UK,Jack,377,4,4,0,2,,TV on,Watching TV,Living room,"long, toyplay, TD",,0.20689655172413793,0.0,0.0,0.013262599469496022,0.0,0.0,0.506631299734748,0.3421750663129973,0.13793103448275862,0.0,0.9018567639257294,0.9018567639257294,0.08753315649867374,0.0,0.0,0.0,0.0,0.0,0.0,0.007957559681697613,5,UK_short_obs
040901,English-UK,Jack,475,8,8,0,4,,Jack is watching TV,"Watching TV , making noises",Lounge,"long, toyplay, TD",,0.15578947368421053,0.0,0.0,0.021052631578947368,0.0,0.0,0.47157894736842104,0.15578947368421053,0.21052631578947367,0.0,0.848421052631579,0.848421052631579,0.1705263157894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,UK_short_obs
010600,English-UK,Jason,315,7,7,0,3,,Jason is helping run the bath for F. The bath+room is next to the living room,Sleeping,Living room,"long, toyplay, TD",,0.12063492063492064,0.08571428571428572,0.0,0.03492063492063492,0.0,0.0,0.1873015873015873,0.3238095238095238,0.022222222222222223,0.0,0.7968253968253968,0.7968253968253968,0.06031746031746032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,UK_short_obs
010900,English-UK,Jason,243,6,6,0,2,,M has gone to work. F watching TV. Jason has bottle,Free play and snack,Lounge,"long, toyplay, TD",,0.12345679012345678,0.2345679012345679,0.0,0.03292181069958848,0.0,0.0,0.3168724279835391,0.3868312757201646,0.06584362139917696,0.0,0.6502057613168725,0.6502057613168725,0.16049382716049382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,UK_short_obs
020008,English-UK,Jason,219,6,6,0,3,,Jason eating crisps and watching TV,Watching TV,Lounge,"long, toyplay, TD",,0.1278538812785388,0.0502283105022831,0.0,0.0182648401826484,0.0,0.0,0.4931506849315068,0.2876712328767123,0.1461187214611872,0.0,0.8082191780821918,0.8082191780821918,0.228310502283105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,UK_short_obs
020301,English-UK,Jason,318,4,4,0,2,,J playing with his toy cars and occasionally glancing at TV,Free play alone,Living room,"long, toyplay, TD",,0.1792452830188679,0.08176100628930817,0.0,0.02830188679245283,0.0,0.0,0.5283018867924528,0.3584905660377358,0.1069182389937107,0.0,0.7327044025157232,0.7327044025157232,0.1540880503144654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,UK_short_obs
020601,English-UK,Jason,316,5,5,0,2,,TV on. No sound from J so he may be asleep,Watching TV?,Living room,"long, toyplay, TD",,0.1518987341772152,0.03481012658227848,0.0,0.015822784810126583,0.0,0.0,0.5537974683544303,0.25949367088607594,0.04113924050632911,0.0,0.8544303797468354,0.8544303797468354,0.12025316455696203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,UK_short_obs
020929,English-UK,Jason,282,8,8,0,3,,Fay singing,Singing and free play alone,Living room,"long, toyplay, TD",,0.24468085106382978,0.0070921985815602835,0.0,0.014184397163120567,0.0,0.0,0.5460992907801419,0.19858156028368795,0.028368794326241134,0.0,0.8439716312056738,0.8439716312056738,0.2198581560283688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,UK_short_obs
030002,English-UK,Jason,347,7,7,0,3,,Fy talks in background and J is struggling with something,Free play,Living room,"long, toyplay, TD",,0.14121037463976946,0.002881844380403458,0.0,0.043227665706051875,0.0,0.0,0.5360230547550432,0.28530259365994237,0.09798270893371758,0.0,0.8386167146974063,0.8386167146974063,0.08357348703170028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,UK_short_obs
030306,English-UK,Jason,354,6,6,0,3,,J and F playing with toy cars? Record on,Free play with F and alone,Living room,"long, toyplay, TD",,0.18926553672316385,0.005649717514124294,0.0,0.011299435028248588,0.0,0.0,0.4887005649717514,0.20903954802259886,0.24293785310734464,0.0,0.827683615819209,0.827683615819209,0.1016949152542373,0.0,0.0,0.0,0.0,0.0,0.0,0.002824858757062147,5,UK_short_obs
030530,English-UK,Jason,352,4,4,0,2,,M calls J to come inside,Talking,Outside/Living room,"long, toyplay, TD",,0.2215909090909091,0.002840909090909091,0.0,0.022727272727272728,0.0,0.0,0.59375,0.2840909090909091,0.09375,0.0,0.8607954545454546,0.8607954545454546,0.13636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.002840909090909091,5,UK_short_obs
050019,English-UK,Jason,867,6,6,0,3,,Jason going to lavatory,Toilet/Free play,Bathroom/Kitchen,"long, toyplay, TD",,0.1314878892733564,0.0,0.0,0.02422145328719723,0.0,0.0,0.419838523644752,0.4417531718569781,0.0,0.0,0.8973471741637832,0.8973471741637832,0.14302191464821223,0.0,0.0,0.0,0.0,0.0,0.0,0.0034602076124567475,5,UK_short_obs
010605,English-UK,Jonathan,460,4,4,0,2,,"Looking at pictures , getting ready for bed",Talk as the main activity,Bedroom,"long, toyplay, TD",,0.05217391304347826,0.0,0.004347826086956522,0.03260869565217391,0.0,0.0,0.3934782608695652,0.5630434782608695,0.02826086956521739,0.0,0.9152173913043479,0.9152173913043479,0.1282608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.006521739130434782,5,UK_short_obs
010826,English-UK,Jonathan,251,3,3,0,1,,J is eating and drinking,Snack,Living room,"long, toyplay, TD",,0.0796812749003984,0.0,0.0,0.03187250996015936,0.0,0.0,0.41832669322709165,0.5737051792828686,0.0,0.0,0.9282868525896414,0.9282868525896414,0.099601593625498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,UK_short_obs
011129,English-UK,Jonathan,503,4,4,0,2,,M is getting the tea ready. The TV is on in the living room,Other non+play,Bathroom,"long, toyplay, TD",,0.061630218687872766,0.0,0.0,0.011928429423459244,0.0,0.0,0.46322067594433397,0.4433399602385686,0.09145129224652088,0.0,0.9582504970178927,0.9582504970178927,0.11530815109343936,0.0,0.0,0.005964214711729622,0.0,0.0,0.0,0.0,5,UK_short_obs
020226,English-UK,Jonathan,489,3,3,0,2,,They are tidying up,Helping,Living room,"long, toyplay, TD",,0.065439672801636,0.0,0.0,0.014314928425357873,0.0,0.0,0.48057259713701433,0.36400817995910023,0.1554192229038855,0.0,0.9488752556237219,0.9488752556237219,0.09815950920245399,0.0,0.0,0.00408997955010225,0.0,0.0,0.0,0.002044989775051125,6,UK_short_obs
020602,English-UK,Jonathan,341,3,3,0,2,,J and M are clearing up,Helping/Other nonplay,Living room/Bathroom,"long, toyplay, TD",,0.05571847507331378,0.0,0.0,0.02346041055718475,0.0,0.0,0.4574780058651026,0.5161290322580645,0.026392961876832845,0.0,0.9472140762463344,0.9472140762463344,0.11730205278592376,0.0,0.0,0.0,0.0,0.0,0.0,0.002932551319648094,5,UK_short_obs
020901,English-UK,Jonathan,411,4,4,0,2,,Tidying up toys,Helping/Free play,Bedroom,"long, toyplay, TD",,0.16058394160583941,0.0,0.0,0.024330900243309004,0.0,0.0,0.537712895377129,0.43309002433090027,0.0267639902676399,0.0,0.8832116788321168,0.8832116788321168,0.15085158150851583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,UK_short_obs
021129,English-UK,Jonathan,527,4,4,0,2,,J is playing with stickle,Free play alone,Front room,"long, toyplay, TD",,0.12333965844402277,0.0,0.0,0.0018975332068311196,0.0,0.0,0.5863377609108159,0.38519924098671726,0.022770398481973434,0.0,0.9070208728652751,0.9070208728652751,0.09297912713472485,0.0,0.0,0.0,0.0,0.0,0.0,0.011385199240986717,5,UK_short_obs
030228,English-UK,Jonathan,453,4,4,0,3,,Playing Hide and Seek,Talk as the main activity,Living room,"long, toyplay, TD",,0.16335540838852097,0.0,0.0,0.017660044150110375,0.0,0.0,0.6666666666666666,0.30022075055187636,0.008830022075055188,0.0,0.8940397350993378,0.8940397350993378,0.0772626931567329,0.0,0.0,0.0,0.0,0.0,0.0,0.011037527593818985,5,UK_short_obs
030524,English-UK,Jonathan,648,4,4,0,2,,M reads to J,Hearing Story,Living room,"long, toyplay, TD",,0.07253086419753087,0.0,0.0,0.021604938271604937,0.0,0.0,0.5401234567901234,0.44753086419753085,0.010802469135802469,0.0,0.9475308641975309,0.9475308641975309,0.07716049382716049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,UK_short_obs
040714,English-UK,Jonathan,712,4,4,1,1,,J looking at toy section in catalogue,Free play,Living Room,"long, toyplay, TD",,0.18117977528089887,0.0,0.0,0.02247191011235955,0.0,0.0,0.6123595505617978,0.26825842696629215,0.0,0.0,0.9002808988764045,0.9002808988764045,0.10533707865168539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,UK_short_obs
010601,English-UK,Laura,295,7,7,0,4,,L with Patsy,Children playing,Hall,"long, toyplay, TD",,0.07457627118644068,0.020338983050847456,0.0,0.03389830508474576,0.0,0.0,0.5016949152542373,0.11864406779661017,0.0,0.0,0.8440677966101695,0.8440677966101695,0.2677966101694915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,UK_short_obs
010907,English-UK,Laura,128,4,4,0,3,,TV news is on,Mother is getting tea,Kitchen,"long, toyplay, TD",,0.1328125,0.0,0.0,0.03125,0.0,0.0,0.2109375,0.3203125,0.0,0.0,0.9296875,0.9296875,0.2734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,UK_short_obs
020006,English-UK,Laura,362,6,6,0,3,,The timing is a bit out as G left the house (murmurs) shortly after 5 o'clock,Coming home from shopping,Living room,"long, toyplay, TD",,0.09392265193370165,0.008287292817679558,0.0,0.024861878453038673,0.0,0.0,0.4530386740331492,0.17955801104972377,0.0,0.0,0.8812154696132597,0.8812154696132597,0.2292817679558011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,UK_short_obs
020416,English-UK,Laura,297,7,7,0,2,,S and L play nurses. They have dolls and blankets laid out. L is also a patient. S is the nurse. L is involved in her own part of the game,Imaginary role play,Back garden,"long, toyplay, TD",,0.1750841750841751,0.04713804713804714,0.0,0.003367003367003367,0.0,0.0,0.2895622895622896,0.13804713804713806,0.0,0.0,0.7878787878787878,0.7878787878787878,0.29292929292929293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,UK_short_obs
020603,English-UK,Laura,369,8,8,0,2,,Garbled child speech,Watching TV and free play,Lounge children,"long, toyplay, TD",,0.08672086720867209,0.016260162601626018,0.0,0.01084010840108401,0.0,0.0,0.4932249322493225,0.13821138211382114,0.0,0.0,0.9024390243902439,0.9024390243902439,0.2140921409214092,0.0,0.0,0.0,0.0,0.0,0.0,0.013550135501355014,5,UK_short_obs
